Id,SalePrice
1461,128087.63
1462,198969.66
1463,192936.08
1464,191351.84
1465,211877.38
1466,181500.9
1467,195315.31
1468,179865.3
1469,182491.9
1470,130774.38
1471,195774.14
1472,106098.234
1473,104292.55
1474,150698.0
1475,112845.164
1476,431491.6
1477,274271.88
1478,271454.8
1479,280029.03
1480,431596.28
1481,302509.06
1482,209788.7
1483,187718.89
1484,166959.64
1485,176950.19
1486,200850.83
1487,354467.88
1488,210104.84
1489,234180.77
1490,246498.8
1491,193102.48
1492,98824.375
1493,184489.38
1494,306215.88
1495,295956.66
1496,250320.14
1497,178613.53
1498,167259.5
1499,154236.94
1500,163641.11
1501,173387.39
1502,145593.97
1503,259306.64
1504,233936.23
1505,232232.17
1506,198136.97
1507,260865.7
1508,189610.7
1509,167052.47
1510,152275.92
1511,158406.61
1512,171340.42
1513,151854.56
1514,154083.39
1515,162765.08
1516,151696.55
1517,154902.64
1518,130524.17
1519,227730.38
1520,130397.58
1521,143686.44
1522,167028.47
1523,122482.63
1524,131363.31
1525,115856.53
1526,110332.66
1527,106569.29
1528,140365.62
1529,137933.2
1530,182388.61
1531,81045.016
1532,95989.17
1533,149618.0
1534,113760.03
1535,163902.72
1536,113547.41
1537,52745.73
1538,164235.7
1539,202427.33
1540,90219.62
1541,129132.05
1542,149642.23
1543,211110.3
1544,81972.23
1545,114145.35
1546,132569.47
1547,150131.83
1548,136067.52
1549,115635.14
1550,128317.72
1551,115133.87
1552,146914.6
1553,155356.8
1554,142846.69
1555,180792.66
1556,87353.59
1557,115232.75
1558,100822.14
1559,68835.77
1560,105285.47
1561,139718.16
1562,129141.68
1563,114271.08
1564,151394.17
1565,150788.84
1566,221762.03
1567,78074.39
1568,218647.9
1569,130939.65
1570,129357.67
1571,112290.79
1572,142245.75
1573,267373.25
1574,127467.21
1575,218238.88
1576,246901.77
1577,188519.02
1578,157869.56
1579,151645.16
1580,186788.11
1581,141419.02
1582,127724.59
1583,306591.6
1584,215413.34
1585,143535.08
1586,84950.625
1587,103118.73
1588,134856.66
1589,89250.125
1590,133571.52
1591,86551.63
1592,106975.83
1593,121099.16
1594,143603.73
1595,104025.266
1596,218061.66
1597,176451.98
1598,209093.97
1599,165133.11
1600,176210.94
1601,78713.01
1602,118287.66
1603,90736.586
1604,306983.75
1605,237648.5
1606,175527.23
1607,170474.62
1608,213789.14
1609,196210.14
1610,170255.5
1611,142833.92
1612,179904.47
1613,165208.89
1614,102987.4
1615,87373.13
1616,75119.63
1617,86321.51
1618,130981.76
1619,142152.66
1620,194057.25
1621,151626.86
1622,157648.31
1623,270508.78
1624,213039.62
1625,108459.54
1626,175168.84
1627,186730.78
1628,271889.38
1629,178871.17
1630,394714.38
1631,208042.1
1632,239781.83
1633,170938.31
1634,193084.58
1635,182511.89
1636,162385.69
1637,202679.72
1638,185456.28
1639,178402.08
1640,246383.81
1641,177771.72
1642,242722.69
1643,231740.98
1644,235559.84
1645,232211.45
1646,157914.69
1647,161538.36
1648,128442.0
1649,133461.84
1650,126853.59
1651,118755.055
1652,96722.71
1653,103694.99
1654,142991.97
1655,134875.66
1656,141780.02
1657,139949.42
1658,142630.02
1659,116716.96
1660,142491.94
1661,420786.0
1662,360814.47
1663,356033.53
1664,528483.8
1665,288456.94
1666,333094.84
1667,348641.97
1668,348792.88
1669,292879.88
1670,313223.34
1671,245591.55
1672,406690.5
1673,309123.06
1674,241386.48
1675,192689.3
1676,196409.38
1677,213339.86
1678,436462.66
1679,370038.78
1680,344864.06
1681,253315.62
1682,283849.06
1683,192100.61
1684,186758.78
1685,171779.84
1686,170714.33
1687,173379.72
1688,194030.16
1689,182419.92
1690,193594.2
1691,178296.47
1692,247382.1
1693,170038.77
1694,188017.52
1695,170063.25
1696,263651.2
1697,177637.77
1698,332806.1
1699,346884.78
1700,251940.62
1701,262278.28
1702,249140.19
1703,232133.22
1704,292827.94
1705,233540.88
1706,412191.78
1707,215605.98
1708,210510.28
1709,276051.4
1710,236511.02
1711,256432.34
1712,260097.1
1713,293819.53
1714,238608.2
1715,213500.67
1716,173622.02
1717,166486.34
1718,130145.71
1719,213360.12
1720,207656.02
1721,157918.1
1722,125341.12
1723,154463.88
1724,186818.77
1725,238519.53
1726,187444.17
1727,160015.92
1728,186091.4
1729,151365.66
1730,160751.11
1731,119902.86
1732,126229.766
1733,121582.06
1734,117505.09
1735,129971.83
1736,122957.375
1737,266914.3
1738,239926.64
1739,256948.98
1740,233083.4
1741,190133.45
1742,171498.05
1743,166800.69
1744,303636.3
1745,191536.84
1746,172209.75
1747,213715.86
1748,247803.55
1749,153092.0
1750,127969.93
1751,239352.42
1752,129252.9
1753,156713.86
1754,192614.47
1755,173875.42
1756,142715.83
1757,119115.06
1758,146507.38
1759,149526.88
1760,158117.36
1761,147159.52
1762,188817.16
1763,158233.14
1764,125057.41
1765,171129.25
1766,191922.61
1767,247269.58
1768,133476.48
1769,159040.1
1770,149134.4
1771,122521.13
1772,128833.15
1773,128288.56
1774,136937.2
1775,142364.98
1776,131879.27
1777,121282.28
1778,136681.08
1779,112758.016
1780,167718.06
1781,123177.336
1782,89805.78
1783,147433.78
1784,118845.266
1785,116654.79
1786,156781.08
1787,164681.6
1788,71399.6
1789,93441.78
1790,75042.92
1791,187825.38
1792,161821.12
1793,126112.6
1794,144380.75
1795,133442.1
1796,112591.875
1797,130161.25
1798,129093.055
1799,127749.25
1800,117001.6
1801,144445.66
1802,132336.66
1803,150669.23
1804,140173.14
1805,138736.73
1806,122975.23
1807,114344.42
1808,117672.12
1809,118635.03
1810,137859.22
1811,98010.85
1812,87303.8
1813,126522.54
1814,93312.62
1815,66763.79
1816,105305.82
1817,107021.66
1818,163131.03
1819,126567.47
1820,62837.39
1821,98778.46
1822,146514.88
1823,46127.5
1824,137900.69
