Id,SalePrice
1461,117183.7971647633
1462,166048.90324824926
1463,170916.8104482931
1464,194970.5546884711
1465,219267.1654866662
1466,183108.86340578384
1467,180690.87046458857
1468,175289.30401381
1469,206365.46479532553
1470,91295.09777602227
1471,207948.07637233732
1472,119663.40989824018
1473,105478.51013177406
1474,165976.1630030033
1475,154024.25232259283
1476,323028.3443286779
1477,258007.33827728982
1478,289555.8548072716
1479,280557.60935225675
1480,380977.5563316978
1481,296892.3860088844
1482,235780.95532376337
1483,198105.53936907393
1484,192470.4284863047
1485,190192.83733537927
1486,215773.9123851424
1487,306028.24276080326
1488,257198.49077084786
1489,205886.55323926357
1490,205045.58661621483
1491,213703.66084091447
1492,95090.20619101643
1493,193834.89745585356
1494,280933.11795211356
1495,278199.2926363868
1496,221914.40148888493
1497,208731.40091636952
1498,174666.57276755365
1499,174040.83250771646
1500,155288.87045511263
1501,172100.5752906017
1502,163891.69109508532
1503,250191.10890885815
1504,244765.98776306212
1505,225044.49255565045
1506,220075.90600355266
1507,245959.1574519626
1508,208148.98461510544
1509,179158.25405770013
1510,142106.8896422509
1511,140612.51854126656
1512,173370.86439336205
1513,174594.570865638
1514,192458.73346911187
1515,212106.56639410078
1516,171993.73086932703
1517,171251.40746030927
1518,169313.91321736935
1519,224060.51332080786
1520,127026.29163580318
1521,137109.43736708525
1522,184458.8978993973
1523,105662.64709126994
1524,128910.34587472127
1525,121756.50360671998
1526,118763.22452447344
1527,78607.28530558862
1528,155344.47160388558
1529,138825.58667076705
1530,183455.44198270797
1531,94603.86702761678
1532,100172.80726911341
1533,156832.30147365583
1534,144753.08821166266
1535,159661.60667661089
1536,114282.86898492498
1537,34900.0
1538,201479.67284066527
1539,226037.93116442533
1540,145763.43470785508
1541,144884.7071399145
1542,148529.1067142973
1543,210033.8428705579
1544,66789.39070754031
1545,130754.40331567271
1546,132169.4856504125
1547,122795.07926193104
1548,156396.15145897015
1549,100961.07995065514
1550,125360.7297738518
1551,124171.64164853632
1552,118568.05406092509
1553,155877.61586666878
1554,137016.62139929083
1555,177074.17163708643
1556,71417.73832541035
1557,116499.15300408573
1558,108187.30584821646
1559,80839.28849639562
1560,133588.5475690522
1561,162349.93636039592
1562,122352.46026686166
1563,109303.07999116149
1564,155781.6094666137
1565,137224.6020214399
1566,227285.6225839312
1567,51296.25656424943
1568,206848.37165715385
1569,97875.96764407717
1570,146699.11793911344
1571,103160.85613415793
1572,142507.14324595957
1573,234993.6672872303
1574,132236.09880699497
1575,214656.68251322286
1576,211630.95710980252
1577,204656.45728751263
1578,144225.22991054185
1579,133808.11490245126
1580,209717.8267366676
1581,150291.11904674573
1582,118402.66764340311
1583,290819.50894088525
1584,238982.84119055665
1585,143102.0437925742
1586,26059.06097727656
1587,109281.39785754241
1588,145707.81930120834
1589,90993.7467801494
1590,158010.0740014567
1591,90368.15222183369
1592,125001.5696491611
1593,118543.6372644896
1594,161421.81982229522
1595,115519.97983005975
1596,230093.1111412797
1597,187204.02206870235
