Id,SalePrice
1461,127216.516
1462,136646.31
1463,210688.08
1464,185072.52
1465,187046.2
1466,181871.56
1467,162889.0
1468,170890.1
1469,158647.97
1470,113780.0
1471,189638.92
1472,93172.875
1473,90216.43
1474,149416.3
1475,136677.8
1476,391559.6
1477,259608.12
1478,298223.7
1479,318331.03
1480,442573.53
1481,334621.97
1482,240118.8
1483,223827.86
1484,174029.53
1485,177850.17
1486,198676.1
1487,333871.0
1488,247077.25
1489,201676.66
1490,219556.78
1491,194745.44
1492,92984.58
1493,187287.69
1494,282285.4
1495,284988.47
1496,201910.19
1497,169787.44
1498,154885.64
1499,158999.42
1500,161943.53
1501,175505.77
1502,152528.38
1503,259839.92
1504,232043.33
1505,214800.14
1506,188071.83
1507,280280.88
1508,232504.23
1509,173687.75
1510,171384.58
1511,155989.36
1512,163385.08
1513,140761.5
1514,175134.17
1515,175312.88
1516,135906.94
1517,191368.4
1518,143032.25
1519,197659.25
1520,145649.1
1521,154864.56
1522,147015.34
1523,136666.06
1524,132300.72
1525,117552.17
1526,128236.67
1527,91348.4
1528,124699.78
1529,142704.23
1530,156611.84
1531,77934.58
1532,103615.21
1533,136047.97
1534,124292.28
1535,157466.38
1536,169188.05
1537,113193.43
1538,204803.19
1539,167239.3
1540,106921.29
1541,176268.47
1542,189282.81
1543,210367.86
1544,94327.15
1545,103540.305
1546,71974.67
1547,138018.52
1548,123004.0
1549,83408.58
1550,155704.67
1551,132353.06
1552,93844.52
1553,161622.39
1554,125661.93
1555,166132.44
1556,108325.7
1557,98328.99
1558,66233.74
1559,111335.57
1560,157492.05
1561,141307.22
1562,125586.17
1563,98417.414
1564,166323.44
1565,171065.08
1566,255151.72
1567,76450.17
1568,229057.83
1569,177157.47
1570,140862.4
1571,91497.875
1572,132759.03
1573,261829.33
1574,97097.32
1575,140235.02
1576,203220.73
1577,199687.86
1578,166399.14
1579,144758.7
1580,188790.25
1581,168467.2
1582,113373.72
1583,306952.84
1584,250425.81
1585,146364.48
1586,68501.14
1587,93985.72
1588,154725.66
1589,103604.81
1590,133560.19
1591,103272.414
1592,100303.74
1593,112121.94
1594,297510.56
1595,76136.26
1596,203516.19
1597,160069.17
1598,203156.9
1599,202584.0
1600,183823.25
1601,64273.69
1602,81124.88
1603,97781.21
1604,256853.22
1605,242601.19
1606,172975.45
1607,169145.0
1608,205562.17
1609,200143.83
1610,195163.56
1611,166468.58
1612,206567.31
1613,219391.55
1614,111942.5
1615,108084.88
1616,87608.984
1617,98670.14
1618,130262.2
1619,137426.39
1620,174450.2
1621,141785.62
1622,180374.48
1623,250145.81
1624,187659.92
1625,125909.91
1626,148910.45
1627,175495.8
1628,269966.72
1629,140984.94
1630,332426.0
1631,198088.56
1632,253289.55
1633,154114.02
1634,184034.86
1635,171096.89
1636,160564.22
1637,165364.55
1638,202308.97
1639,212724.95
1640,266839.44
1641,149153.89
1642,235489.75
1643,208798.16
1644,209329.89
1645,184315.39
1646,141238.5
1647,158298.69
1648,144418.5
1649,137685.03
1650,115844.25
1651,120056.2
1652,97410.47
1653,110946.3
1654,148375.19
1655,135836.84
1656,153743.3
1657,153040.1
1658,155358.86
1659,139167.11
1660,134363.67
1661,480752.94
1662,395927.56
1663,391251.5
1664,539316.56
1665,315594.16
1666,316786.75
1667,363340.0
1668,321710.9
1669,271729.22
1670,329031.38
1671,282920.78
1672,461682.84
1673,313364.56
1674,255841.0
1675,197977.12
1676,192976.53
1677,207132.39
1678,510214.5
1679,389760.94
1680,409192.44
1681,306159.47
1682,285761.5
1683,185927.89
1684,177013.14
1685,165546.53
1686,178386.16
1687,166824.92
1688,195172.77
1689,187197.45
1690,184587.61
1691,167361.8
1692,226431.28
1693,170613.44
1694,171842.39
1695,164617.39
1696,279635.03
1697,170526.44
1698,345767.4
1699,278250.22
1700,253527.69
1701,271605.62
1702,284656.8
1703,275442.06
1704,276785.5
1705,222512.02
1706,433752.72
1707,228490.86
1708,215846.1
1709,215473.86
1710,230304.64
1711,249005.75
1712,298591.1
1713,267612.06
1714,214063.2
1715,190993.9
1716,256664.66
