Id,SalePrice
1461,121009.31003336418
1462,148599.49716545313
1463,162489.9210480731
1464,187576.15000305223
1465,203508.08616195575
1466,171375.08157723845
1467,180784.4754710592
1468,166423.94225097017
1469,188853.71827019312
1470,105484.36186214055
1471,195582.02120462243
1472,123070.60198954458
1473,115026.4457791794
1474,159356.02301118508
1475,149516.18766561584
1476,342285.1446211118
1477,248856.57820196834
1478,288226.3826930723
1479,277005.8625889622
1480,444299.87678445166
1481,297926.01310995186
1482,225376.94612434926
1483,185193.3277113625
1484,182636.61480334518
1485,180992.24410351814
1486,204584.35193435376
1487,314182.80746306555
1488,247575.62838135404
1489,193465.3973476433
1490,192041.70377129992
1491,202188.5128563482
1492,99757.70376902541
1493,181315.50304911434
1494,274820.43075246015
1495,269781.09991218086
1496,211009.79771707786
1497,198723.17253117342
1498,168560.62403844757
1499,168297.19540941657
1500,154056.8657714925
1501,167091.56126443754
1502,160932.54523935827
1503,241785.4140315946
1504,233462.18316920704
1505,210618.95699723475
1506,204984.46233327774
1507,232662.2411499277
1508,192787.12060997623
1509,167105.34899535685
1510,133668.35700588993
1511,132362.98585999676
1512,159828.30441408601
1513,161162.99068376762
1514,173611.78768049838
1515,195490.29488428976
1516,154465.9927132803
1517,167213.31187814477
1518,150983.24436678967
1519,210369.66777941384
1520,125541.70153005904
1521,128883.20160532462
1522,162822.89536036615
1523,111500.12672036407
1524,130856.17431233077
1525,121301.12244406632
1526,118353.85863769622
1527,97795.34309545727
1528,152123.7050744343
1529,134003.6999577016
1530,171028.88679281823
1531,96686.64027918446
1532,108230.76439076492
1533,150106.3510589744
1534,138756.43979593922
1535,151109.8485874608
1536,114674.49593092524
1537,58164.19724486331
1538,182082.82051521415
1539,205058.53703547682
1540,119054.62297691379
1541,134997.01493353338
1542,140109.6753550181
1543,189050.7870447913
1544,92993.48998768385
1545,129968.78856661376
1546,127584.18858316765
1547,121071.65256003388
1548,149308.0528529057
1549,112000.64119590998
1550,118154.23599486715
1551,115498.64524818964
1552,112173.77924734334
1553,145013.74530758706
1554,133888.69967175968
1555,156364.91261050446
1556,82736.47492647929
1557,107000.90719079846
1558,109682.73207130916
1559,83840.28143452718
1560,126158.54133725466
1561,139950.34269377674
1562,129023.62686488402
1563,114824.02201590584
1564,148566.90817230183
1565,131644.82096790988
1566,222097.7591000902
1567,78761.74443470694
1568,191848.7793133577
1569,100147.41660075804
1570,142254.56704827075
1571,112036.40625026825
1572,139296.14147341214
1573,225892.7138516705
1574,122764.17404350375
1575,195770.46799534958
1576,207470.1582980908
1577,193974.6728805074
1578,133853.1313828769
1579,134501.7165530698
1580,199774.29238088036
1581,155736.52768614716
1582,124058.66075285593
1583,289940.4736354019
1584,226135.32801406318
1585,144922.61191399745
1586,76425.04957455174
1587,116261.43967182172
1588,141076.87913245865
1589,101774.3957930809
1590,151096.979067278
1591,103239.62928900761
1592,119272.98542944307
1593,120165.65514148088
1594,154221.6304452806
1595,103957.47647226768
1596,203568.35091623425
1597,168925.33836210737
1598,205058.32934232772
1599,190612.23627845178
1600,193077.72044853648
1601,65909.60188910585
1602,109386.06848445578
1603,89120.86061413413
1604,247522.62936441708
1605,240753.7371081055
1606,177050.5818784876
1607,220414.69732002297
1608,205143.70254141308
1609,193898.0214263929
1610,149758.94499636663
1611,135421.81622806174
1612,169633.7051824355
1613,162797.70512790073
1614,126632.08754525208
1615,116391.3541361063
1616,98080.79791148525
1617,110930.74574589301
1618,130686.05090096942
1619,137769.47041453354
1620,164525.13229566574
1621,136227.8363877015
1622,136630.81890055726
1623,256881.703876961
1624,191262.14549080242
1625,123997.31874645529
1626,166784.66399058976
1627,177031.76345411417
1628,272105.65406992607
1629,187328.9671778403
1630,356420.648222258
1631,227081.50536133273
1632,249032.9649240122
1633,174784.4149124397
1634,178223.41782745524
1635,165077.54581887493
1636,161245.73864643692
1637,173388.97569501217
1638,222219.72193205083
1639,195500.27158959332
1640,292653.30013386474
1641,183049.87324316724
1642,215116.80897748898
1643,240036.94848576415
1644,235493.88991301926
1645,184813.54713439802
1646,154481.62488974913
1647,167688.0329631341
1648,133246.18496558984
1649,142299.46575610008
1650,110504.10672708252
1651,118279.33160412178
1652,124072.86141495076
1653,130886.66576794516
1654,153494.70759653195
1655,154901.94971417115
