Id,SalePrice
1461,125437.75
1462,211762.92
1463,182694.86
1464,194005.19
1465,207998.78
1466,180666.3
1467,182399.98
1468,169424.97
1469,181840.36
1470,111449.61
1471,190945.4
1472,91257.766
1473,88533.99
1474,149013.2
1475,137764.73
1476,365182.9
1477,259778.5
1478,313478.47
1479,287247.22
1480,392794.0
1481,306980.34
1482,232938.92
1483,190964.72
1484,171679.56
1485,169750.38
1486,199255.69
1487,331090.12
1488,261794.4
1489,189852.72
1490,189814.12
1491,200128.34
1492,100211.46
1493,179792.17
1494,297017.7
1495,292069.6
1496,208497.25
1497,187263.75
1498,149555.53
1499,148640.52
1500,143188.1
1501,166853.97
1502,139167.58
1503,258203.7
1504,236115.16
1505,210310.8
1506,205884.98
1507,250218.67
1508,215546.97
1509,163062.89
1510,142054.9
1511,141481.06
1512,166663.27
1513,158962.56
1514,178998.88
1515,178872.6
1516,149575.67
1517,167036.06
1518,143662.62
1519,208714.0
1520,130527.555
1521,137885.73
1522,149496.25
1523,120020.45
1524,134566.78
1525,129167.625
1526,125341.836
1527,94991.41
1528,141265.34
1529,139589.86
1530,173337.28
1531,109162.914
1532,107555.08
1533,156218.44
1534,128861.5
1535,160672.23
1536,104840.72
1537,67196.47
1538,188629.22
1539,223219.16
1540,107072.234
1541,139228.53
1542,149016.66
1543,220359.47
1544,83424.76
1545,111776.21
1546,108260.07
1547,125682.29
1548,140836.53
1549,100854.39
1550,124440.66
1551,112521.914
1552,118975.64
1553,157039.12
1554,125483.68
1555,152826.2
1556,82845.45
1557,101921.07
1558,86969.82
1559,89740.89
1560,138694.8
1561,127975.68
1562,128462.94
1563,111911.92
1564,152011.06
1565,141108.03
1566,234445.62
1567,76085.29
1568,215656.81
1569,123465.95
1570,132451.14
1571,118166.12
1572,147129.69
1573,231430.38
1574,123929.055
1575,190945.8
1576,214779.58
1577,187725.38
1578,141260.19
1579,138718.75
1580,196268.25
1581,157481.27
1582,122039.44
1583,302226.44
1584,236785.88
1585,142167.94
1586,70520.68
1587,107965.29
1588,147579.92
1589,105392.4
1590,141087.97
1591,107310.945
1592,122891.41
1593,122449.64
1594,183253.17
1595,98586.13
1596,221513.9
1597,179358.55
1598,199877.06
1599,181279.31
1600,192141.02
1601,51617.633
1602,93215.63
1603,93070.734
1604,263607.75
1605,250525.27
1606,172707.64
1607,212061.14
1608,204433.48
1609,189483.4
1610,158536.9
1611,145899.08
1612,176608.9
1613,173974.72
1614,117724.625
1615,93313.96
1616,83403.32
1617,90677.18
1618,126785.88
1619,140052.4
1620,208569.47
1621,140141.16
1622,147685.66
1623,269027.16
1624,199745.38
1625,121410.945
1626,164041.22
1627,182226.33
1628,269179.8
1629,162632.77
1630,349933.5
1631,238200.77
1632,262395.03
1633,156719.02
1634,181501.38
1635,169924.88
1636,155070.31
1637,189803.66
1638,218774.22
1639,188955.89
1640,284684.25
1641,166562.78
1642,213789.02
1643,229608.61
1644,223253.5
1645,194671.97
1646,152543.8
1647,157110.89
1648,137478.45
1649,145859.45
1650,114757.94
1651,125958.92
1652,92553.95
1653,100464.16
1654,144394.77
1655,143546.56
1656,140181.0
1657,146099.8
1658,141038.7
1659,138057.55
1660,132713.81
1661,407396.7
1662,386188.38
